"HH","intercept","hvy_traf_ld_50","mjr_rd_len_25","rd_len_1000","rd_len_5000","pval","r2"
1,9.68092485019587,1.39657169249563e-05,0.00539153778900365,3.86923245778554e-05,9.39712468946434e-06,2.75735125131859e-05,0.77423463057475
2,10.0444125991203,1.16438056463615e-05,-0.00353471585988808,3.25881452646444e-05,7.95272367260003e-06,0.000241210207411892,0.705825094876167
3,10.0327205366137,1.06525514501006e-05,-0.00821517636281962,2.04353565193783e-05,7.63205024549171e-06,0.000394968253497326,0.67024115993854
4,10.3116514439198,1.22976501232896e-05,-0.00691788427571539,2.72542036789258e-05,6.81484973061044e-06,0.000114134512847254,0.659902837077084
5,11.2442444727867,1.87982089292513e-05,0.0145394182137734,5.08728215680328e-05,6.38288616820436e-06,1.7044260908693e-06,0.727045054994208
6,11.9661843729128,2.94137648628715e-05,0.0574992467713204,8.73683945237108e-05,9.0493226750449e-06,1.12719754515075e-08,0.829495186294207
7,13.1662197147972,2.68987496379337e-05,0.111926874374901,0.000119649172766891,1.16019666967747e-05,3.07976335836595e-07,0.869263329682006
8,13.7162902080207,2.46080536122074e-05,0.10788193874522,0.000136274161263172,1.07608446636583e-05,4.55504673531596e-07,0.880537171710818
9,13.0708385424712,2.31583722448222e-05,0.0910279385800024,0.000153548815880831,5.97117015197911e-06,2.23970945772609e-07,0.867922506289392
10,11.6635107036045,2.10209645065831e-05,0.0969760405133741,0.000159181225824458,2.94943762481235e-06,3.73625554199737e-07,0.86181554079296
11,10.1793287771274,2.05692292522947e-05,0.0987723333890856,0.000170409498984193,1.43854248118839e-06,4.55788128851548e-07,0.858911791625193
12,8.67660317930984,2.1453621297361e-05,0.103126527918353,0.000170219237389844,8.65919052688579e-07,6.51265726745675e-08,0.871687744967195
13,7.71743323364884,2.22961720219821e-05,0.113121996475386,0.000191128995327224,-8.83815252478959e-07,5.89922804490464e-08,0.871036572625947
14,7.13371643133132,2.36887601836351e-05,0.119727563799164,0.000203959261437672,-1.63154384825906e-06,3.71093774761302e-08,0.871368689050736
15,6.69117146348577,2.56245053514577e-05,0.120887416745688,0.000219273368570629,-2.16235357322813e-06,2.30792414645156e-08,0.868681728900717
16,6.65255056794919,2.58472750443445e-05,0.124775642251466,0.000217661854346763,-1.70082047509753e-06,9.98355534445036e-08,0.855426230189537
17,6.59751088715225,2.6202442725122e-05,0.114534556859349,0.000194781284102901,3.52470989670048e-07,2.31290369915834e-07,0.838524171807849
18,6.82135655527957,2.68478416091945e-05,0.103668406474616,0.000172167579000832,1.22430576853625e-06,1.00952911240831e-08,0.85874851885475
19,8.00119935812591,2.41686993136814e-05,0.0945515792830677,0.000156287681791077,1.89054839372677e-06,1.11646559953019e-07,0.839000788359854
20,9.75026239481735,2.10125794998741e-05,0.090566587999109,0.000176146063689806,2.54783444183385e-06,1.45502119927701e-05,0.809482649746959
21,11.2096863637652,2.17961206356947e-05,0.0768036817997988,0.000191327174796903,3.96361003520245e-06,6.7100415859121e-06,0.831682375743502
22,11.2256879581184,2.16852497457141e-05,0.0766770571280816,0.000155255387082487,7.26467018527518e-06,1.78344302046603e-06,0.858009736894693
23,10.7290788333855,2.02471058329832e-05,0.0531686782991415,0.000128162889023712,9.09834356159763e-06,1.22054772660205e-06,0.86282767069181
24,10.4759992039948,1.89320375258108e-05,0.0346089135368645,9.9131070372181e-05,9.61209941745674e-06,9.01011109823019e-07,0.854750946265953
